0.275882,0.944895,31295,4.64,ORI PI1
0.227242,0.805653,31398,2.69,
0.266488,0.935079,31421,4.06,ORI OMICRON2
0.267171,0.921268,31444,5.71,
0.272831,0.95783,31512,5.5,
0.244959,0.88047,31553,5.79,
0.155775,0.579059,31579,6.09,
0.241505,0.873151,31592,5.79,
0.206729,0.761629,31647,4.93,
0.199017,0.746726,31761,5.95,
0.264814,0.963836,31767,4.47,ORI PI6
0.19801,0.744006,31780,6.46,
0.120555,0.478343,31910,4.03,
0.180739,0.698473,31964,3.03,
0.251821,0.933426,31996,7.71,
0.255339,0.950294,32008,5.39,
0.252942,0.942815,32045,4.78,
0.187224,0.73022,32068,3.69,
0.25077,0.959958,32249,4.8,
0.22851,0.901325,32301,4.62,
0.120021,0.501283,32343,5.22,
0.119717,0.500602,32357,6.08,
0.07252,0.249558,32440,5.47,
0.227906,0.893281,32503,5.74,
0.143223,0.604436,32537,4.98,
0.230908,0.936015,32549,4.65,
0.173913,0.731631,32630,3.18,
0.235961,0.971545,32736,6.1,
0.161519,0.633804,32743,5.37,
0.195597,0.790448,32831,4.55,
0.19495,0.788282,32846,6.32,
0.217991,0.898679,32887,3.19,
0.215382,0.922714,32923,4.91,
0.229457,0.969929,32964,5.12,
0.211586,0.912972,32977,5.28,
0.20465,0.888386,32990,5.5,
0.209303,0.905219,32991,5.84,
0.223399,0.960733,33021,6.15,
0.154213,0.629809,33042,5.05,
0.222981,0.963556,33054,5.33,
0.224698,0.970387,33111,2.78,CURSA
0.216088,0.961333,33254,5.43,
0.221185,0.972132,33256,5.11,
0.126637,0.522572,33262,4.71,
0.209703,0.94007,33276,4.81,
0.079245,0.310421,33285,5.3,
0.092406,0.449385,33296,6.49,
0.217511,0.964119,33328,4.25,
0.157971,0.766669,33641,4.82,
0.202221,0.957499,33802,4.45,
0.202145,0.978083,33856,4.46,ORI RHO
0.195833,0.940087,33904,3.29,
0.197505,0.954378,33949,4.36,
0.162728,0.825746,33959,5.01,
0.130501,0.682303,34029,0.08,CAPELLA
0.178693,0.907892,34053,6.26,
0.156534,0.81101,34078,5.99,
